CONFIG_ETUDE;Centre;N_Cyril;config;acq;Proto;fant;Type_centre;N_Patients;Utilisation;rmq_utilisation;Marque;Modele;num_camera;Modele_simple;Annee_Installation;Collimateur;modele_colli;facteur_stenope;NaI_CZT;Taille_Cristal;Dimensions FOV;Pixel;Protocole;Geometrie_Fantome;Volume;Conditionnement;Fantome;Type_fantome;Commentaire_Fantome;Distance_Source;cale;cale_new;Distance;Radionucleide;Radionucleide_simple;T_min;l;Justesse;Source_Constance;Calibre;A_necessaire;A_Prep;Heure_Prep;A_seringue_vide;Heure_seringue_vide;Heure_acq;delta_t_prep;delta_t_seringue;A_acq;A_acq_corr;TC;Nom_Protocole;Duree;Kcps;Zoom;Matrice;Energie;Fenetre_spectro;Calibrage_Patient;Calibrage_Facteur;Geometrie_Cali_F;Nom_Console;Nom_PRG;Facteur_calibrage;Contourage;Seuil;Nb_kCps_ROI;Nb_kCps_BGRD;BGRD_O_N;Indice_Thyroidien ;Nom_Fichier_DICOM;Remarques;Unnamed: 1;PatientName;PatientID;StudyDate (YYMMDD);AcquisitionDate (YYMMDD);AcquisitionTime (hhmmss);Modality;SeriesDescription;ManufacturerModelName;ProtocolName;PixelSpacing (mm);Table Height;Table Traverse;taille Matrice X;taille Matrice Y;ActualFrameDuration (s);Acquisition time (s);Counts Accumulated;Energie window name;Energie(KeV);Collimateur Type;Collimateur Name;Volume Theorique (ml);activite theorique (MBq); Seuil(% max)_5%;region_5%;Min (kCps)_F_5%;Max(kCps)_F_5%;mean(kCps)_F_5%;median(kCps)_F_5%;Coups Totaux(kCps)_F_5%;Nombre de Pixel_F_5%;CV(%)_F_5%;Rcentre de gravite(mm)_F_5%;surface(mm^2)_F_5%;sensibilite (Cps/(MBq.s))_5%; Seuil(% max)_10%;region_10%;Min (kCps)_F_10%;Max(kCps)_F_10%;mean(kCps)_F_10%;median(kCps)_F_10%;Coups Totaux(kCps)_F_10%;Nombre de Pixel_F_10%;CV(%)_F_10%;Rcentre de gravite(mm)_F_10%;surface(mm^2)_F_10%;sensibilite (Cps/(MBq.s))_10%; Seuil(% max)_15%;region_15%;Min (kCps)_F_15%;Max(kCps)_F_15%;mean(kCps)_F_15%;median(kCps)_F_15%;Coups Totaux(kCps)_F_15%;Nombre de Pixel_F_15%;CV(%)_F_15%;Rcentre de gravite(mm)_F_15%;surface(mm^2)_F_15%;sensibilite (Cps/(MBq.s))_15%; Seuil(% max)_20%;region_20%;Min (kCps)_F_20%;Max(kCps)_F_20%;mean(kCps)_F_20%;median(kCps)_F_20%;Coups Totaux(kCps)_F_20%;Nombre de Pixel_F_20%;CV(%)_F_20%;Rcentre de gravite(mm)_F_20%;surface(mm^2)_F_20%;sensibilite (Cps/(MBq.s))_20%; Seuil(% max)_25%;region_25%;Min (kCps)_F_25%;Max(kCps)_F_25%;mean(kCps)_F_25%;median(kCps)_F_25%;Coups Totaux(kCps)_F_25%;Nombre de Pixel_F_25%;CV(%)_F_25%;Rcentre de gravite(mm)_F_25%;surface(mm^2)_F_25%;sensibilite (Cps/(MBq.s))_25%; Seuil(% max)_30%;region_30%;Min (kCps)_F_30%;Max(kCps)_F_30%;mean(kCps)_F_30%;median(kCps)_F_30%;Coups Totaux(kCps)_F_30%;Nombre de Pixel_F_30%;CV(%)_F_30%;Rcentre de gravite(mm)_F_30%;surface(mm^2)_F_30%;sensibilite (Cps/(MBq.s))_30%; Seuil(% max)_35%;region_35%;Min (kCps)_F_35%;Max(kCps)_F_35%;mean(kCps)_F_35%;median(kCps)_F_35%;Coups Totaux(kCps)_F_35%;Nombre de Pixel_F_35%;CV(%)_F_35%;Rcentre de gravite(mm)_F_35%;surface(mm^2)_F_35%;sensibilite (Cps/(MBq.s))_35%; Seuil(% max)_40%;region_40%;Min (kCps)_F_40%;Max(kCps)_F_40%;mean(kCps)_F_40%;median(kCps)_F_40%;Coups Totaux(kCps)_F_40%;Nombre de Pixel_F_40%;CV(%)_F_40%;Rcentre de gravite(mm)_F_40%;surface(mm^2)_F_40%;sensibilite (Cps/(MBq.s))_40%; SAM (kCps);sensibilite SAM (Cps/(MBq.s)));CDMnorm (%);LimiteCDM2STD
1;11;379;1;11;Local;IRSN-20;CHU;;;;GE;Discovery 870 DR;16;GC6;2018;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I20;19;Thyroide;;;;;cale;;26;I-123;I;793.404;0.000873637;-0.44%;Cs-137;I-123;;5.6;06/10/2020 17:08;0;06/10/2020 17:00;06/10/2020 19:05;117;125;5.05;5.05;0.5;THYROIDE/THYROIDE I123/FIXATION;180;;2;256x256;159;20%;non;oui;cupule ¶? 26 cm;XelerisDR;Fixation thyroide;72.96;Manuel;-;65.99;61.4666129;O;0.93;11_L_GC6_LI_I20;conditions dacquisition locales des images patients;0;Mesures_GT_Thyroide^Centre_12^^^;12_ABC;20201006;20201006;190508;NM;F12_L_GC6_LI_I20;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104900. 1.104900];1002.3;473.4;256;256;180;190508;86335;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.004;0.073;0.021095444;0.017964844;63.434;3007;0.682622497;197.5564207;3670.957658;69.78437844;10;Fantome thyroide;0.008;0.073;0.025629645;0.024238281;59.999;2341;0.51346637;197.714818;2857.902187;66.00550055;15;Fantome thyroide;0.011;0.073;0.027885548;0.025949219;57.5;2062;0.444761513;197.8456998;2517.297869;63.25632563;20;Fantome thyroide;0.015;0.073;0.030804611;0.028800781;53.446;1735;0.36846993;198.1470349;2118.094957;58.79647965;25;Fantome thyroide;0.019;0.073;0.033250843;0.032222656;49.311;1483;0.314388982;198.4082235;1810.452347;54.24752475;30;Fantome thyroide;0.022;0.073;0.03530296;0.033933594;45.329;1284;0.275679876;198.4868137;1567.512349;49.86688669;35;Fantome thyroide;0.026;0.073;0.03767507;0.036214844;40.35;1071;0.236509354;198.7982487;1307.481095;44.38943894;40;Fantome thyroide;0.03;0.073;0.040303173;0.039066406;34.298;851;0.201515282;199.2656978;1038.904213;37.73157316;62.61032489;68.87824521;0.778297459;1
1;11;381;1;12;Local;IRSN-30;CHU;;;;GE;Discovery 870 DR;16;GC6;2018;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I30;30;Thyroide;;;;;cale;;26;I-123;I;793.404;0.000873637;-0.44%;Cs-137;I-123;;5.68;06/10/2020 17:07;0;06/10/2020 17:00;06/10/2020 19:21;135;142;5.05;5.05;0.45;THYROIDE/THYROIDE I123/FIXATION;180;;2;256x256;159;20%;non;oui;cupule ¶? 26 cm;XelerisDR;Fixation thyroide;72.96;Manuel;-;60.434;55.7077931;O;0.84;11_L_GC6_LI_I30;conditions dacquisition locales des images patients;0;Mesures_GT_Thyroide^Centre_12^^^;12_ABC;20201006;20201006;192141;NM;F12_L_GC6_LI_I30;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104900. 1.104900];1002.3;473.4;256;256;180;192141;79764;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.003;0.055;0.014910381;0.013105469;59.895;4017;0.709901906;196.8806649;4903.969708;65.89108911;10;Fantome thyroide;0.006;0.055;0.018903171;0.017832031;56.029;2964;0.504090957;196.9913912;3618.463086;61.63806381;15;Fantome thyroide;0.009;0.055;0.021216097;0.019980469;52.722;2485;0.408366723;197.0666477;3033.697965;58;20;Fantome thyroide;0.011;0.055;0.022549081;0.020839844;50.307;2231;0.360811278;197.2335413;2723.613746;55.34323432;25;Fantome thyroide;0.014;0.055;0.02424441;0.022988281;46.622;1923;0.308267069;197.2810145;2347.606111;51.28932893;30;Fantome thyroide;0.017;0.055;0.026029758;0.025136719;41.986;1613;0.262494109;197.2297711;1969.156868;46.18921892;35;Fantome thyroide;0.02;0.055;0.028030209;0.026855469;36.187;1291;0.220247232;196.8203126;1576.057977;39.80968097;40;Fantome thyroide;0.022;0.055;0.029348816;0.028144531;32.225;1098;0.196129444;196.888258;1340.442803;35.4510451;58.08046776;63.89490402;-0.052381574;1
1;11;383;1;13;Local;Seringue;CHU;;;;GE;Discovery 870 DR;16;GC6;2018;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;Ser;3;Seringue;;;;;cale;;26;I-123;I;793.404;0.000873637;-0.44%;Cs-137;I-123;;5.78;06/10/2020 17:14;;;06/10/2020 19:28;134;;5.14;5.14;0.52;THYROIDE/THYROIDE I123/FIXATION;180;;2;256x256;159;20%;non;oui;cupule ¶? 26 cm;XelerisDR;Fixation thyroide;72.96;Manuel;-;71.089;67.36058929;O;1;11_L_GC6_LI_Ser;conditions dacquisition locales des images patients;0;Mesures_GT_Thyroide^Centre_12^^^;12_ABC;20201006;20201006;192755;NM;F12_L_GC6_LI_Ser;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104900. 1.104900];1002.3;473.4;256;256;180;192755;96259;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.007;0.137;0.04393257;0.034785156;69.062;1572;0.717263626;195.5006571;1919.103904;74.64548206;10;Fantome thyroide;0.014;0.137;0.052665072;0.046558594;66.042;1254;0.558987589;195.5507056;1530.888229;71.38132296;15;Fantome thyroide;0.021;0.137;0.059381043;0.055121094;62.647;1055;0.459646447;195.5782973;1287.948231;67.71184609;20;Fantome thyroide;0.028;0.137;0.064751092;0.061542969;59.312;916;0.390226634;195.5087507;1118.256473;64.10722006;25;Fantome thyroide;0.035;0.137;0.069650814;0.067964844;55.651;799;0.334663827;195.6113471;975.422404;60.15023779;30;Fantome thyroide;0.042;0.137;0.074718433;0.073316406;51.481;689;0.281599936;195.6337575;841.1339629;55.64310419;35;Fantome thyroide;0.048;0.137;0.077891026;0.076527344;48.604;624;0.250853792;195.6440417;761.7817022;52.53350627;40;Fantome thyroide;0.055;0.137;0.082378277;0.081878906;43.99;534;0.212252585;195.6183855;651.9093413;47.54647644;69.6013724;75.2284613;0.034597937;1
1;11;382;1;14;Local;Routine;CHU;;;;GE;Discovery 870 DR;16;GC6;2018;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;Rou;0.2;cupule;non;Cupule;Cupule de 1 ml;26;cale;;26;I-123;I;793.404;0.000873637;-0.44%;Cs-137;I-123;;5.81;06/10/2020 17:26;0;06/10/2020 17:00;06/10/2020 19:52;146;172;5.11;5.11;0.5;THYROIDE/THYROIDE I123/FIXATION;180;;2;256x256;159;20%;non;oui;cupule ¶? 26 cm;XelerisDR;Fixation thyroide;72.96;Manuel;-;66.9;64.80826667;O;0.96;11_L_GC6_LI_Rou;conditions dacquisition locales des images patients;0;Mesures_GT_Thyroide^Centre_12^^^;12_ABC;20201006;20201006;195158;NM;F12_L_GC6_LI_Rou;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104900. 1.104900];1002.3;473.4;256;256;180;195158;88792;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.016;0.307;0.100041935;0.077949219;62.026;620;0.747743138;204.0375899;756.8984862;67.43422483;10;Fantome thyroide;0.031;0.307;0.118370518;0.099535156;59.422;502;0.605695659;204.0529071;612.843613;64.6031746;15;Fantome thyroide;0.047;0.307;0.135612591;0.118722656;56.008;413;0.49823924;204.040264;504.1920561;60.89149815;20;Fantome thyroide;0.062;0.307;0.147393352;0.133113281;53.209;361;0.435341277;204.071388;440.7102476;57.84844531;25;Fantome thyroide;0.077;0.307;0.159830128;0.145105469;49.867;312;0.376429189;204.0736061;380.8908511;54.21504675;30;Fantome thyroide;0.093;0.307;0.172670412;0.164292969;46.103;267;0.321447587;204.1207391;325.9546707;50.12285279;35;Fantome thyroide;0.108;0.307;0.180925;0.173886719;43.422;240;0.289867614;204.1340583;292.9929624;47.20808871;40;Fantome thyroide;0.123;0.307;0.193415842;0.185878906;39.07;202;0.246726657;204.0651359;246.60241;42.47662535;64.01449313;69.59610038;0.005992615;1
2;14;492;1;1;Std;IRSN-3;CLCC;127;Routine;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;I3;3;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;20.5;07/11/2020 09:40;0;07/11/2020 09:56;07/11/2020 10:19;40;24;18.99;18.99;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;398.13;398.13;N;1.03;14_S_GC13_PT_I3;;0;O_S_GC13_PT_I3;17031982;20201107;20201107;101952.33;NM;STATIQUE THYROIDE;Encore2;1010.0.29609007@;[1.1987999677658. 1.1987999677658];;;256;256;300.003;101952.33;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.028;0.544;0.19226751;0.155125;425.488;2213;0.732647414;214.9987972;3180.349576;74.68557928;10;Fantome thyroide;0.055;0.544;0.231704946;0.206125;407.569;1759;0.56874383;215.1141152;2527.896477;71.54027108;15;Fantome thyroide;0.082;0.544;0.256403922;0.240125;392.298;1530;0.481938501;215.1235022;2198.795685;68.85976427;20;Fantome thyroide;0.109;0.544;0.27997006;0.269875;374.04;1336;0.408750689;215.0641955;1919.994141;65.65495167;25;Fantome thyroide;0.136;0.544;0.298629289;0.291125;356.862;1195;0.35649642;215.1881644;1717.360028;62.63971062;30;Fantome thyroide;0.164;0.544;0.316673546;0.308125;337.574;1066;0.310673135;215.1897802;1531.971373;59.25410291;35;Fantome thyroide;0.191;0.544;0.334358351;0.325125;316.303;946;0.269495844;215.1794412;1359.516809;55.52042075;40;Fantome thyroide;0.218;0.544;0.349834515;0.342125;295.96;846;0.235806588;215.0545776;1215.804673;51.94962971;435.2859475;76.40540543;-0.027684873;1
2;14;489;1;2;Std;IRSN-10;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;I10;8;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;23.3;07/11/2020 09:51;0;07/11/2020 09:57;07/11/2020 10:35;45;39;21.39;21.38;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;443.73;443.73;N;1.02;14_S_GC13_PT_I10;;0;O_S_GC13_PT_I10;17031982;20201107;20201107;103536.7;NM;STATIQUE THYROIDE;Encore2;1010.0.29609043@;[1.1987999677658. 1.1987999677658];;;256;256;300.023;103536.7;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.018;0.347;0.129911467;0.123347656;462.225;3558;0.583015048;206.6721815;5113.277809;72.05948947;10;Fantome thyroide;0.035;0.347;0.14305408;0.136902344;452.337;3162;0.489319083;206.568118;4544.177749;70.51797996;15;Fantome thyroide;0.053;0.347;0.153275261;0.147746094;439.9;2870;0.426038583;206.4591551;4124.538311;68.57908901;20;Fantome thyroide;0.07;0.347;0.163535991;0.161300781;422.577;2584;0.370789498;206.3349042;3713.521601;65.87848533;25;Fantome thyroide;0.087;0.347;0.174249782;0.172144531;399.729;2294;0.320334969;206.2610364;3296.756406;62.31655074;30;Fantome thyroide;0.105;0.347;0.185862431;0.185699219;371.539;1999;0.270221197;206.213477;2872.805604;57.92181439;35;Fantome thyroide;0.122;0.347;0.194661806;0.191121094;347.082;1783;0.235881522;205.9402203;2562.38739;54.10904154;40;Fantome thyroide;0.139;0.347;0.203107868;0.199253906;320.098;1576;0.206994138;205.5610246;2264.903268;49.90231697;468.8787161;73.09678383;-0.489924296;1
2;14;490;1;3;Std;IRSN-15;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;I15;11;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;21.35;07/11/2020 09:48;0;07/11/2020 09:58;07/11/2020 10:51;63;53;18.9;18.9;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;303.9;303.9;N;0.79;14_S_GC13_PT_I15;;0;O_S_GC13_PT_I15;17031982;20201107;20201107;105117.2;NM;STATIQUE THYROIDE;Encore2;1010.0.29609079@;[1.1987999677658. 1.1987999677658];;;256;256;300.011;105117.2;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.012;0.232;0.08639087;0.08428125;319.819;3702;0.577251479;226.0461803;5320.223285;56.40339925;10;Fantome thyroide;0.024;0.232;0.095597307;0.09515625;312.412;3268;0.478509944;225.8541584;4696.512613;55.09709794;15;Fantome thyroide;0.035;0.232;0.102568919;0.10059375;303.604;2960;0.412883575;225.5941394;4253.879234;53.54371574;20;Fantome thyroide;0.047;0.232;0.109449906;0.10784375;291.684;2665;0.35568184;225.2802759;3829.928432;51.44150006;25;Fantome thyroide;0.058;0.232;0.115405383;0.11328125;278.704;2415;0.311610655;224.8705872;3470.648091;49.15234237;30;Fantome thyroide;0.07;0.232;0.121270843;0.11871875;263.279;2171;0.273075398;224.4488246;3119.990478;46.43198356;35;Fantome thyroide;0.082;0.232;0.127464435;0.12415625;243.712;1912;0.238228186;223.7427525;2747.776046;42.98114007;40;Fantome thyroide;0.093;0.232;0.133379124;0.12959375;222.343;1667;0.209789829;222.9324517;2395.681312;39.21249519;324.4118472;57.21339552;-1.310579339;1
2;14;491;1;4;Std;IRSN-20;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;I20;19;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;21.7;07/11/2020 09:49;0;07/11/2020 09:59;07/11/2020 11:04;75;65;18.78;18.78;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;274.98;274.98;N;0.72;14_S_GC13_PT_I20;;0;O_S_GC13_PT_I20;17031982;20201107;20201107;110413.903;NM;STATIQUE THYROIDE;Encore2;1010.0.29609115@;[1.1987999677658. 1.1987999677658];;;256;256;300.008;110413.903;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.008;0.144;0.059751603;0.0568125;288.899;4835;0.564646469;216.066201;6948.481789;51.27641041;10;Fantome thyroide;0.015;0.144;0.06507359;0.0635625;283.851;4362;0.479032983;216.0093475;6268.723384;50.38044566;15;Fantome thyroide;0.022;0.144;0.069149191;0.0680625;277.634;4015;0.420762626;215.9890588;5770.042271;49.27699621;20;Fantome thyroide;0.029;0.144;0.072693301;0.0725625;270.201;3717;0.375433158;215.9215403;5341.780105;47.95772006;25;Fantome thyroide;0.036;0.144;0.076362863;0.0759375;260.321;3409;0.333667402;216.0299843;4899.146725;46.2041282;30;Fantome thyroide;0.044;0.144;0.081233809;0.0815625;244.595;3011;0.283695161;216.2527913;4327.172423;43.41293533;35;Fantome thyroide;0.051;0.144;0.085153533;0.0849375;230.17;2703;0.24660978;216.5390313;3884.539043;40.85265571;40;Fantome thyroide;0.058;0.144;0.089310273;0.0894375;213.005;2385;0.210169502;216.7765016;3427.53445;37.80605609;291.9609886;51.81987986;0.353891699;1
2;14;493;1;5;Std;IRSN-30;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;I30;30;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;20.7;07/11/2020 09:45;0;07/11/2020 10:00;07/11/2020 11:16;92;77;17.36;17.36;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;258;258;N;0.73;14_S_GC13_PT_I30;;0;O_S_GC13_PT_I30;17031982;20201107;20201107;111638.578;NM;STATIQUE THYROIDE;Encore2;1010.0.29609169@;[1.1987999677658. 1.1987999677658];;;256;256;370.58;111638.578;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.008;0.158;0.051096242;0.048757813;312.709;6120;0.601165463;219.3147642;8795.18274;48.60810417;10;Fantome thyroide;0.016;0.158;0.056947694;0.056164063;303.759;5334;0.501350552;219.4182351;7665.605349;47.21689851;15;Fantome thyroide;0.024;0.158;0.063592805;0.062335938;288.139;4531;0.405613596;219.8535149;6511.596894;44.78889488;20;Fantome thyroide;0.032;0.158;0.068635176;0.066039063;273.168;3980;0.340954571;220.15951;5719.743024;42.46177309;25;Fantome thyroide;0.04;0.158;0.072905869;0.069742188;257.139;3527;0.293221614;220.5779724;5068.727046;39.97019369;30;Fantome thyroide;0.048;0.158;0.076619534;0.073445313;240.049;3133;0.257872717;221.1111854;4502.501229;37.31369036;35;Fantome thyroide;0.056;0.158;0.080738662;0.077148438;217.187;2690;0.226280875;222.2980324;3865.856466;33.75997595;40;Fantome thyroide;0.064;0.158;0.085847113;0.083320313;185.859;2165;0.194814103;224.8525555;3111.36775;28.8902898;316.5509703;49.20530762;2.416837278;1
2;14;495;1;6;Std;Seringue;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;Ser;3;Seringue;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;25.7;07/11/2020 09:52;;;07/11/2020 11:30;99;;21.26;21.26;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;391.11;391.11;N;0.91;14_S_GC13_PT_Ser;;0;O_S_GC13_PT_Ser;17031982;20201107;20201107;113039.348;NM;STATIQUE THYROIDE;Encore2;1010.0.29609151@;[1.1987999677658. 1.1987999677658];;;256;256;300.01;113039.348;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.026;0.517;0.223718388;0.208011719;405.154;1811;0.652630073;212.6494866;2602.626788;63.52155775;10;Fantome thyroide;0.052;0.517;0.256507134;0.252441406;395.534;1542;0.519952588;212.4810602;2216.041141;62.01329821;15;Fantome thyroide;0.078;0.517;0.278703543;0.276675781;385.447;1383;0.440142953;212.4686252;1987.538845;60.43182066;20;Fantome thyroide;0.105;0.517;0.296892857;0.300910156;374.085;1260;0.380916098;212.5264041;1810.772917;58.65044386;25;Fantome thyroide;0.13;0.517;0.31146741;0.317066406;363.171;1166;0.336244081;212.5327899;1675.683509;56.93930616;30;Fantome thyroide;0.156;0.517;0.326397759;0.333222656;349.572;1071;0.293849385;212.6357164;1539.156979;54.80720414;35;Fantome thyroide;0.181;0.517;0.339234107;0.345339844;336.181;991;0.259166949;212.5815643;1424.18727;52.70771313;40;Fantome thyroide;0.207;0.517;0.352124176;0.357457031;320.433;910;0.226813003;212.7194376;1307.78044;50.23868286;406.5146494;63.73488545;0.112061876;1
2;14;494;1;7;Std;Routine;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;1.198;Standardis¶?;Rou;10;Flacon;oui;MERAIODE;;;*;;10;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;20;20.6;02/03/2021 11:35;0;02/03/2021 11:35;02/03/2021 12:40;66;66;18.16;18.16;;fixation;300;;2;256x256;140;15%;;;;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;231;231;N;0.63;14_S_GC13_PT_Rou;;0;00_S_GC13_PT_Rou;17031982;20210302;20210302;124032.679;NM;STATIQUE THYROIDE;Encore2;1010.0.45861960@;[1.1987999677658. 1.1987999677658];;;256;256;300.001;124032.679;None;99m Technetium;139.9600067;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.009;0.167;0.082566436;0.091980469;238.617;2890;0.541369447;209.0154216;4153.280738;43.79886281;10;Fantome thyroide;0.017;0.167;0.090039418;0.101113281;235.273;2613;0.447900894;208.9284918;3755.198121;43.18506163;15;Fantome thyroide;0.026;0.167;0.095692467;0.106332031;231.193;2416;0.381746446;208.8266753;3472.085212;42.43616545;20;Fantome thyroide;0.034;0.167;0.100434146;0.108941406;226.479;2255;0.329008667;208.8094064;3240.708673;41.57089667;25;Fantome thyroide;0.042;0.167;0.103919981;0.111550781;222.077;2137;0.291812079;208.6963221;3071.128352;40.76289643;30;Fantome thyroide;0.051;0.167;0.107847576;0.112855469;215.803;2001;0.252085604;208.6236558;2875.679847;39.611285;35;Fantome thyroide;0.059;0.167;0.111022763;0.115464844;209.722;1889;0.22108265;208.5011916;2714.722254;38.49509929;40;Fantome thyroide;0.067;0.167;0.11404778;0.116769531;202.891;1779;0.192540925;208.4372515;2556.638904;37.24124884;240.4695294;44.13890012;-0.235677772;1
2;14;478;1;8;Local;IRSN-3;CLCC;;;;Siemens;Symbia Intevo T2_T6_T16;20;GC13;2020;Pinhole;GPPH;4;NaI;1.59;53.3x38.7;0.89;Local;I3;3;Thyroide;;;;;cale;cale maison;6;Tc99m;Tc;360.402;0.001923261;0.2%;Ba-133;Tc99m;;20.5;07/11/2020 09:40;0;07/11/2020 09:56;07/11/2020 10:28;49;33;18.66;18.66;;fixation;135;320;2.67;256x256;140;15%;non;oui;flacon;XELERIS;Thyroide_5cm;67.6;Semi-automatique;15;207.873;207.873;N;1.22;14_L_GC13_PT_I3;;0;O_L_GC13_PT_I3;17031982;20201107;20201107;102848.653;NM;STATIQUE THYROIDE;Encore2;1010.0.29609025@;[0.89898759126663. 0.89898759126663];;;256;256;184.938;102848.653;None;99m Technetium;139.9299927;PINH;@27273041;a determiner;a rentrer;5;Fantome thyroide;0.011;0.208;0.068816842;0.0576875;308.093;4477;0.712417119;160.7537824;3618.215992;89.27791414;10;Fantome thyroide;0.021;0.208;0.082427692;0.0755625;294.679;3575;0.554409272;160.8863099;2889.238814;85.39086075;15;Fantome thyroide;0.032;0.208;0.092233115;0.0853125;281.311;3050;0.458874422;160.9067465;2464.945002;81.51713705;20;Fantome thyroide;0.042;0.208;0.099927239;0.0966875;267.805;2680;0.393908153;160.8667712;2165.918887;77.60342428;25;Fantome thyroide;0.052;0.208;0.106699706;0.1015625;254.052;2381;0.342012666;160.9019074;1924.273459;73.61813687;30;Fantome thyroide;0.063;0.208;0.114108108;0.1113125;236.432;2072;0.291426213;160.7919333;1674.546244;68.51228621;35;Fantome thyroide;0.073;0.208;0.12020731;0.1178125;220.34;1833;0.253197247;160.820607;1481.391537;63.84921307;40;Fantome thyroide;0.084;0.208;0.126830808;0.1243125;200.9;1584;0.215548811;160.8947778;1280.155044;58.21597034;316.1979373;91.62652931;0.005263013;1
